filename,filepath,total_players,ai_count,ai_ratio
20251115_152329_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_152329_squad_Baltic_Main.jsonl,100,92,0.92
20251108_041548_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_041548_squad_Baltic_Main.jsonl,100,92,0.92
20251111_130814_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_130814_squad_Baltic_Main.jsonl,98,42,0.42857142857142855
20251110_084237_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_084237_squad_Tiger_Main.jsonl,96,44,0.4583333333333333
20251110_195207_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_195207_squad_Baltic_Main.jsonl,100,91,0.91
20251108_123130_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_123130_squad_Baltic_Main.jsonl,100,41,0.41
20251113_035700_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_035700_squad_Baltic_Main.jsonl,100,92,0.92
20251113_132117_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_132117_squad_Baltic_Main.jsonl,100,91,0.91
20251108_143633_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_143633_squad_Baltic_Main.jsonl,95,40,0.42105263157894735
20251113_190428_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_190428_squad_Baltic_Main.jsonl,100,92,0.92
20251110_060512_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_060512_squad_Baltic_Main.jsonl,100,92,0.92
20251108_090455_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_090455_squad_Tiger_Main.jsonl,99,40,0.40404040404040403
20251113_135850_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_135850_squad_Baltic_Main.jsonl,100,92,0.92
20251116_091746_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_091746_squad_Baltic_Main.jsonl,100,92,0.92
20251108_162655_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_162655_squad_Baltic_Main.jsonl,100,92,0.92
20251106_160445_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_160445_squad_Baltic_Main.jsonl,100,91,0.91
20251110_160223_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_160223_squad_Baltic_Main.jsonl,98,41,0.41836734693877553
20251111_080032_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_080032_squad_Tiger_Main.jsonl,99,41,0.41414141414141414
20251114_143855_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_143855_squad_Baltic_Main.jsonl,99,90,0.9090909090909091
20251113_154809_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_154809_squad_Baltic_Main.jsonl,100,92,0.92
20251112_092330_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_092330_squad_Baltic_Main.jsonl,100,92,0.92
20251110_093957_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_093957_squad_Baltic_Main.jsonl,100,95,0.95
20251113_013304_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_013304_squad_Baltic_Main.jsonl,100,92,0.92
20251112_095528_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_095528_squad_Baltic_Main.jsonl,100,92,0.92
20251107_013826_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_013826_squad_Baltic_Main.jsonl,100,92,0.92
20251108_111712_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_111712_squad_Baltic_Main.jsonl,100,92,0.92
20251112_053346_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_053346_squad_Baltic_Main.jsonl,100,91,0.91
20251112_095923_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_095923_squad_Tiger_Main.jsonl,99,42,0.42424242424242425
20251112_114127_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_114127_squad_Tiger_Main.jsonl,100,43,0.43
20251109_055350_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_055350_squad_Baltic_Main.jsonl,100,92,0.92
20251115_053421_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_053421_squad_Baltic_Main.jsonl,100,91,0.91
20251109_102714_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_102714_squad_Baltic_Main.jsonl,100,92,0.92
20251112_162126_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_162126_squad_Baltic_Main.jsonl,100,91,0.91
20251110_084643_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_084643_squad_Baltic_Main.jsonl,98,64,0.6530612244897959
20251110_122458_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_122458_squad_Baltic_Main.jsonl,100,92,0.92
20251116_163604_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_163604_squad_Baltic_Main.jsonl,100,92,0.92
20251116_172723_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_172723_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251107_072825_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_072825_squad_Tiger_Main.jsonl,100,97,0.97
20251112_122932_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_122932_squad_Baltic_Main.jsonl,100,90,0.9
20251115_074754_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_074754_squad_Desert_Main.jsonl,96,43,0.4479166666666667
20251112_150207_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_150207_squad_Baltic_Main.jsonl,100,92,0.92
20251112_090525_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_090525_squad_Baltic_Main.jsonl,100,91,0.91
20251106_151908_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_151908_squad_Baltic_Main.jsonl,100,92,0.92
20251114_065750_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_065750_squad_Desert_Main.jsonl,98,41,0.41836734693877553
20251111_012605_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_012605_squad_Baltic_Main.jsonl,98,44,0.4489795918367347
20251115_112201_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_112201_squad_Tiger_Main.jsonl,99,41,0.41414141414141414
20251108_031427_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_031427_squad_Baltic_Main.jsonl,100,92,0.92
20251113_231947_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_231947_squad_Baltic_Main.jsonl,100,92,0.92
20251112_071343_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_071343_squad_Baltic_Main.jsonl,100,92,0.92
20251112_135342_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_135342_squad_Baltic_Main.jsonl,100,92,0.92
20251111_032424_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_032424_squad_Desert_Main.jsonl,100,43,0.43
20251106_152413_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_152413_squad_Baltic_Main.jsonl,90,44,0.4888888888888889
20251114_052418_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_052418_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251105_100116_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_100116_squad_Baltic_Main.jsonl,100,92,0.92
20251113_100920_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_100920_squad_Baltic_Main.jsonl,100,90,0.9
20251111_173137_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_173137_squad_Baltic_Main.jsonl,100,92,0.92
20251107_071340_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_071340_squad_Baltic_Main.jsonl,100,92,0.92
20251106_132804_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_132804_squad_Baltic_Main.jsonl,100,92,0.92
20251110_061653_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_061653_squad_Baltic_Main.jsonl,96,42,0.4375
20251109_173417_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_173417_squad_Baltic_Main.jsonl,100,92,0.92
20251112_135858_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_135858_squad_Baltic_Main.jsonl,95,40,0.42105263157894735
20251114_114305_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_114305_squad_Baltic_Main.jsonl,100,92,0.92
20251112_071046_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_071046_squad_Baltic_Main.jsonl,100,92,0.92
20251114_114545_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_114545_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251116_131401_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_131401_squad_Tiger_Main.jsonl,98,40,0.40816326530612246
20251112_111100_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_111100_squad_Tiger_Main.jsonl,99,80,0.8080808080808081
20251108_003854_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_003854_squad_Baltic_Main.jsonl,100,92,0.92
20251111_102627_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_102627_squad_Baltic_Main.jsonl,100,42,0.42
20251109_034220_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_034220_squad_Baltic_Main.jsonl,100,92,0.92
20251114_150657_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_150657_squad_Baltic_Main.jsonl,100,90,0.9
20251111_112433_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_112433_squad_Baltic_Main.jsonl,100,92,0.92
20251114_093435_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_093435_squad_Baltic_Main.jsonl,100,92,0.92
20251107_092838_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_092838_squad_Tiger_Main.jsonl,99,43,0.43434343434343436
20251110_160719_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_160719_squad_Baltic_Main.jsonl,100,42,0.42
20251110_082335_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_082335_squad_Tiger_Main.jsonl,95,64,0.6736842105263158
20251111_131431_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_131431_squad_Baltic_Main.jsonl,100,92,0.92
20251112_155148_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_155148_squad_Baltic_Main.jsonl,99,41,0.41414141414141414
20251110_095303_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_095303_squad_Baltic_Main.jsonl,100,89,0.89
20251114_120452_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_120452_squad_Desert_Main.jsonl,94,64,0.6808510638297872
20251107_070520_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_070520_squad_Baltic_Main.jsonl,100,92,0.92
20251112_154230_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_154230_squad_Desert_Main.jsonl,96,41,0.4270833333333333
20251111_033447_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_033447_squad_Baltic_Main.jsonl,100,92,0.92
20251116_111720_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_111720_squad_Tiger_Main.jsonl,93,44,0.4731182795698925
20251107_050136_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_050136_squad_Desert_Main.jsonl,100,96,0.96
20251109_153414_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_153414_squad_Baltic_Main.jsonl,100,91,0.91
20251110_125656_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_125656_squad_Baltic_Main.jsonl,100,91,0.91
20251110_175813_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_175813_squad_Baltic_Main.jsonl,99,85,0.8585858585858586
20251114_160342_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_160342_squad_Baltic_Main.jsonl,100,92,0.92
20251108_120918_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_120918_squad_Baltic_Main.jsonl,100,92,0.92
20251114_140701_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_140701_squad_Baltic_Main.jsonl,93,44,0.4731182795698925
20251108_082914_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_082914_squad_Baltic_Main.jsonl,100,92,0.92
20251114_201116_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_201116_squad_Tiger_Main.jsonl,95,42,0.4421052631578947
20251110_172824_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_172824_squad_Baltic_Main.jsonl,100,92,0.92
20251108_185346_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_185346_squad_Baltic_Main.jsonl,100,92,0.92
20251114_142241_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_142241_squad_Baltic_Main.jsonl,98,64,0.6530612244897959
20251112_064010_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_064010_squad_Baltic_Main.jsonl,100,92,0.92
20251115_112248_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_112248_squad_Tiger_Main.jsonl,99,40,0.40404040404040403
20251113_152328_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_152328_squad_Baltic_Main.jsonl,100,92,0.92
20251115_091743_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_091743_squad_Tiger_Main.jsonl,95,64,0.6736842105263158
20251106_095315_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_095315_squad_Baltic_Main.jsonl,100,43,0.43
20251115_023403_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_023403_squad_Baltic_Main.jsonl,100,92,0.92
20251114_105803_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_105803_squad_Baltic_Main.jsonl,100,92,0.92
20251110_190352_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_190352_squad_Baltic_Main.jsonl,100,92,0.92
20251111_050332_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_050332_squad_Tiger_Main.jsonl,99,71,0.7171717171717171
20251112_111915_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_111915_squad_Baltic_Main.jsonl,100,41,0.41
20251111_143203_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_143203_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251106_065751_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_065751_squad_Baltic_Main.jsonl,100,92,0.92
20251113_163549_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_163549_squad_Baltic_Main.jsonl,100,90,0.9
20251107_210915_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_210915_squad_Baltic_Main.jsonl,100,92,0.92
20251112_182044_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_182044_squad_Baltic_Main.jsonl,93,44,0.4731182795698925
20251110_121959_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_121959_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251105_105709_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_105709_squad_Baltic_Main.jsonl,100,92,0.92
20251108_040105_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_040105_squad_Baltic_Main.jsonl,100,92,0.92
20251107_003700_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_003700_squad_Baltic_Main.jsonl,98,44,0.4489795918367347
20251114_142036_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_142036_squad_Baltic_Main.jsonl,94,43,0.4574468085106383
20251111_011906_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_011906_squad_Baltic_Main.jsonl,100,78,0.78
20251115_074643_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_074643_squad_Desert_Main.jsonl,94,41,0.43617021276595747
20251111_121844_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_121844_squad_Baltic_Main.jsonl,100,92,0.92
20251116_123447_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_123447_squad_Tiger_Main.jsonl,99,41,0.41414141414141414
20251116_163701_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_163701_squad_Baltic_Main.jsonl,100,92,0.92
20251109_093121_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_093121_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251108_060309_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_060309_squad_Baltic_Main.jsonl,95,41,0.43157894736842106
20251108_103329_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_103329_squad_Baltic_Main.jsonl,100,92,0.92
20251107_171029_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_171029_squad_Baltic_Main.jsonl,100,92,0.92
20251108_152624_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_152624_squad_Baltic_Main.jsonl,100,90,0.9
20251116_222151_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_222151_squad_Baltic_Main.jsonl,97,40,0.41237113402061853
20251106_052340_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_052340_squad_Baltic_Main.jsonl,100,92,0.92
20251114_092159_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_092159_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251114_155233_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_155233_squad_Tiger_Main.jsonl,100,50,0.5
20251113_031020_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_031020_squad_Baltic_Main.jsonl,100,92,0.92
20251113_080026_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_080026_squad_Baltic_Main.jsonl,100,92,0.92
20251116_151501_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_151501_squad_Tiger_Main.jsonl,98,41,0.41836734693877553
20251113_134344_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_134344_squad_Tiger_Main.jsonl,92,44,0.4782608695652174
20251108_025732_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_025732_squad_Baltic_Main.jsonl,100,92,0.92
20251115_051532_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_051532_squad_Baltic_Main.jsonl,100,92,0.92
20251111_142242_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_142242_squad_Baltic_Main.jsonl,100,92,0.92
20251110_141619_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_141619_squad_Baltic_Main.jsonl,93,44,0.4731182795698925
20251108_130550_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_130550_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251115_094640_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_094640_squad_Baltic_Main.jsonl,97,41,0.422680412371134
20251115_122715_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_122715_squad_Baltic_Main.jsonl,100,91,0.91
20251106_150620_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_150620_squad_Baltic_Main.jsonl,100,92,0.92
20251107_153618_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_153618_squad_Baltic_Main.jsonl,96,40,0.4166666666666667
20251113_204532_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_204532_squad_Baltic_Main.jsonl,100,92,0.92
20251107_162258_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_162258_squad_Baltic_Main.jsonl,98,41,0.41836734693877553
20251108_102051_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_102051_squad_Baltic_Main.jsonl,100,92,0.92
20251112_161045_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_161045_squad_Baltic_Main.jsonl,100,89,0.89
